fund,date,proxy_return
Ibiuna Hedge ST Advisory FIC FIM,2021-07-22,0.19156679542662663
Ibiuna Hedge ST Advisory FIC FIM,2021-07-23,0.1373517605128346
Ibiuna Hedge ST Advisory FIC FIM,2021-07-26,0.12669365509505182
Ibiuna Hedge ST Advisory FIC FIM,2021-07-27,0.13388617278393355
Ibiuna Hedge ST Advisory FIC FIM,2021-07-28,0.1255436232636382
Ibiuna Hedge ST Advisory FIC FIM,2021-07-29,0.15278083639885778
Ibiuna Hedge ST Advisory FIC FIM,2021-07-30,0.1819528517986806
Ibiuna Hedge ST Advisory FIC FIM,2021-08-02,0.17524977622822496
Ibiuna Hedge ST Advisory FIC FIM,2021-08-03,0.19177932947057771
Ibiuna Hedge ST Advisory FIC FIM,2021-08-04,0.20975637119332316
Ibiuna Hedge ST Advisory FIC FIM,2021-08-05,0.21847930977675087
Ibiuna Hedge ST Advisory FIC FIM,2021-08-06,0.1861794257105197
Ibiuna Hedge ST Advisory FIC FIM,2021-08-09,0.15705444491944698
Ibiuna Hedge ST Advisory FIC FIM,2021-08-10,0.15849766691897027
Ibiuna Hedge ST Advisory FIC FIM,2021-08-11,0.13506090728746398
Ibiuna Hedge ST Advisory FIC FIM,2021-08-12,0.11081956201005767
Ibiuna Hedge ST Advisory FIC FIM,2021-08-13,0.12085091735045587
Ibiuna Hedge ST Advisory FIC FIM,2021-08-16,0.13029954004947145
Ibiuna Hedge ST Advisory FIC FIM,2021-08-17,0.14737842705176765
Ibiuna Hedge ST Advisory FIC FIM,2021-08-18,0.1961106046546655
Ibiuna Hedge ST Advisory FIC FIM,2021-08-19,0.1818990099177898
Ibiuna Hedge ST Advisory FIC FIM,2021-08-20,0.20081602791277325
Ibiuna Hedge ST Advisory FIC FIM,2021-08-23,0.19469269329347885
Ibiuna Hedge ST Advisory FIC FIM,2021-08-24,0.2053123529241312
Ibiuna Hedge ST Advisory FIC FIM,2021-08-25,0.24854640440014797
Ibiuna Hedge ST Advisory FIC FIM,2021-08-26,0.2603465641592126
Ibiuna Hedge ST Advisory FIC FIM,2021-08-27,0.2729601464791406
Ibiuna Hedge ST Advisory FIC FIM,2021-08-30,0.2710703115532507
Ibiuna Hedge ST Advisory FIC FIM,2021-08-31,0.27875566095618154
Ibiuna Hedge ST Advisory FIC FIM,2021-09-01,0.2868205334979423
Ibiuna Hedge ST Advisory FIC FIM,2021-09-02,0.2925514802876999
Ibiuna Hedge ST Advisory FIC FIM,2021-09-03,0.2910703255306803
Ibiuna Hedge ST Advisory FIC FIM,2021-09-06,0.27344265341477886
Ibiuna Hedge ST Advisory FIC FIM,2021-09-08,0.31279874289681264
Ibiuna Hedge ST Advisory FIC FIM,2021-09-09,0.3327084117673342
Ibiuna Hedge ST Advisory FIC FIM,2021-09-10,0.3504313439026442
Ibiuna Hedge ST Advisory FIC FIM,2021-09-13,0.30734866256824456
Ibiuna Hedge ST Advisory FIC FIM,2021-09-14,0.2938853869321031
Ibiuna Hedge ST Advisory FIC FIM,2021-09-15,0.30205288509302125
Ibiuna Hedge ST Advisory FIC FIM,2021-09-16,0.3530749881071486
Ibiuna Hedge ST Advisory FIC FIM,2021-09-17,0.3859490428170533
Ibiuna Hedge ST Advisory FIC FIM,2021-09-20,0.412308831276521
Ibiuna Hedge ST Advisory FIC FIM,2021-09-21,0.4080558185552558
Ibiuna Hedge ST Advisory FIC FIM,2021-09-22,0.4021757333143585
Ibiuna Hedge ST Advisory FIC FIM,2021-09-23,0.4083432108672488
Ibiuna Hedge ST Advisory FIC FIM,2021-09-24,0.41221811700352956
Ibiuna Hedge ST Advisory FIC FIM,2021-09-27,0.4221769266311394
Ibiuna Hedge ST Advisory FIC FIM,2021-09-28,0.4572075058948045
Ibiuna Hedge ST Advisory FIC FIM,2021-09-29,0.4799859141052903
Ibiuna Hedge ST Advisory FIC FIM,2021-09-30,0.5166263530162439
Ibiuna Hedge ST Advisory FIC FIM,2021-10-01,0.5233729871793997
Ibiuna Hedge ST Advisory FIC FIM,2021-10-04,0.5275497194400173
Ibiuna Hedge ST Advisory FIC FIM,2021-10-05,0.5013917529795225
Ibiuna Hedge ST Advisory FIC FIM,2021-10-06,0.5158464636664097
Ibiuna Hedge ST Advisory FIC FIM,2021-10-07,0.5491810898074304
Ibiuna Hedge ST Advisory FIC FIM,2021-10-08,0.5542954725942268
Ibiuna Hedge ST Advisory FIC FIM,2021-10-11,0.5901087534092064
Ibiuna Hedge ST Advisory FIC FIM,2021-10-13,0.5822533413647033
Ibiuna Hedge ST Advisory FIC FIM,2021-10-14,0.6046880680725945
Ibiuna Hedge ST Advisory FIC FIM,2021-10-15,0.6127703169899761
Ibiuna Hedge ST Advisory FIC FIM,2021-10-18,0.6066298992025405
Ibiuna Hedge ST Advisory FIC FIM,2021-10-19,0.6181056625318233
Ibiuna Hedge ST Advisory FIC FIM,2021-10-20,0.5861063838130266
Ibiuna Hedge ST Advisory FIC FIM,2021-10-21,0.6138770389356272
Ibiuna Hedge ST Advisory FIC FIM,2021-10-22,0.6325572304695019
Ibiuna Hedge ST Advisory FIC FIM,2021-10-25,0.6425007914796549
Ibiuna Hedge ST Advisory FIC FIM,2021-10-26,0.6627701119744842
Ibiuna Hedge ST Advisory FIC FIM,2021-10-27,0.6407936964001893
Ibiuna Hedge ST Advisory FIC FIM,2021-10-28,0.6211682809255724
Ibiuna Hedge ST Advisory FIC FIM,2021-10-29,0.6545482142277012
Ibiuna Hedge ST Advisory FIC FIM,2021-11-01,0.641547561802404
Ibiuna Hedge ST Advisory FIC FIM,2021-11-03,0.674736205430177
Ibiuna Hedge ST Advisory FIC FIM,2021-11-04,0.6894517421505469
Ibiuna Hedge ST Advisory FIC FIM,2021-11-05,0.7120650793234288
Ibiuna Hedge ST Advisory FIC FIM,2021-11-08,0.7196164126845417
Ibiuna Hedge ST Advisory FIC FIM,2021-11-09,0.7039836432179005
Ibiuna Hedge ST Advisory FIC FIM,2021-11-10,0.711156316838989
Ibiuna Hedge ST Advisory FIC FIM,2021-11-11,0.6758414309725143
Ibiuna Hedge ST Advisory FIC FIM,2021-11-12,0.7147122500127732
Ibiuna Hedge ST Advisory FIC FIM,2021-11-16,0.729648611932067
Ibiuna Hedge ST Advisory FIC FIM,2021-11-17,0.7388484608631323
Ibiuna Hedge ST Advisory FIC FIM,2021-11-18,0.7467637131713166
Ibiuna Hedge ST Advisory FIC FIM,2021-11-19,0.5888005816103622
Ibiuna Hedge ST Advisory FIC FIM,2021-11-22,0.621891893945106
Ibiuna Hedge ST Advisory FIC FIM,2021-11-23,0.56480980001573
Ibiuna Hedge ST Advisory FIC FIM,2021-11-24,0.5585541166957375
Ibiuna Hedge ST Advisory FIC FIM,2021-11-25,0.6040191832813008
Ibiuna Hedge ST Advisory FIC FIM,2021-11-26,0.5690090949541087
Ibiuna Hedge ST Advisory FIC FIM,2021-11-29,0.5959173876054278
Ibiuna Hedge ST Advisory FIC FIM,2021-11-30,0.630365982692949
Ibiuna Hedge ST Advisory FIC FIM,2021-12-01,0.6239628759222168
Ibiuna Hedge ST Advisory FIC FIM,2021-12-02,0.6050230500715328
Ibiuna Hedge ST Advisory FIC FIM,2021-12-03,0.6184432633805275
Ibiuna Hedge ST Advisory FIC FIM,2021-12-06,0.5951046371182144
Ibiuna Hedge ST Advisory FIC FIM,2021-12-07,0.6086265669894729
Ibiuna Hedge ST Advisory FIC FIM,2021-12-08,0.6244014413444824
Ibiuna Hedge ST Advisory FIC FIM,2021-12-09,0.5959192894111202
Ibiuna Hedge ST Advisory FIC FIM,2021-12-10,0.5730082744018299
Ibiuna Hedge ST Advisory FIC FIM,2021-12-13,0.5534754301202444
Ibiuna Hedge ST Advisory FIC FIM,2021-12-14,0.6025044643214733
Ibiuna Hedge ST Advisory FIC FIM,2021-12-15,0.6147016444706075
Ibiuna Hedge ST Advisory FIC FIM,2021-12-16,0.6446087600234653
Ibiuna Hedge ST Advisory FIC FIM,2021-12-17,0.6420508057229435
Ibiuna Hedge ST Advisory FIC FIM,2021-12-20,0.6673996963673566
Ibiuna Hedge ST Advisory FIC FIM,2021-12-21,0.6607441805860599
Ibiuna Hedge ST Advisory FIC FIM,2021-12-22,0.6823218979201149
Ibiuna Hedge ST Advisory FIC FIM,2021-12-23,0.6795697851363469
Ibiuna Hedge ST Advisory FIC FIM,2021-12-27,0.6826376754258968
Ibiuna Hedge ST Advisory FIC FIM,2021-12-28,0.7258160085377243
Ibiuna Hedge ST Advisory FIC FIM,2021-12-29,0.7465981133389813
Ibiuna Hedge ST Advisory FIC FIM,2021-12-30,0.7399814524815226
Ibiuna Hedge ST Advisory FIC FIM,2022-01-03,0.7435147584047533
Ibiuna Hedge ST Advisory FIC FIM,2022-01-04,0.7495983615411311
Ibiuna Hedge ST Advisory FIC FIM,2022-01-05,0.7631316435851794
Ibiuna Hedge ST Advisory FIC FIM,2022-01-06,0.7608438065345895
Ibiuna Hedge ST Advisory FIC FIM,2022-01-07,0.7504798442119692
Ibiuna Hedge ST Advisory FIC FIM,2022-01-10,0.7272376945243223
Ibiuna Hedge ST Advisory FIC FIM,2022-01-11,0.7465982799643768
Ibiuna Hedge ST Advisory FIC FIM,2022-01-12,0.7577333137432039
Ibiuna Hedge ST Advisory FIC FIM,2022-01-13,0.7676661482192665
Ibiuna Hedge ST Advisory FIC FIM,2022-01-14,0.7582970661423113
Ibiuna Hedge ST Advisory FIC FIM,2022-01-17,0.7452999772315235
Ibiuna Hedge ST Advisory FIC FIM,2022-01-18,0.7060752452310399
Ibiuna Hedge ST Advisory FIC FIM,2022-01-19,0.6840768495370241
Ibiuna Hedge ST Advisory FIC FIM,2022-01-20,0.7039012839375044
Ibiuna Hedge ST Advisory FIC FIM,2022-01-21,0.7368158817132373
Ibiuna Hedge ST Advisory FIC FIM,2022-01-24,0.7679238528712391
Ibiuna Hedge ST Advisory FIC FIM,2022-01-25,0.7630522214742034
Ibiuna Hedge ST Advisory FIC FIM,2022-01-26,0.7706493520973465
Ibiuna Hedge ST Advisory FIC FIM,2022-01-27,0.7795840626604177
Ibiuna Hedge ST Advisory FIC FIM,2022-01-28,0.7690071674347536
Ibiuna Hedge ST Advisory FIC FIM,2022-01-31,0.7798015764434194
Ibiuna Hedge ST Advisory FIC FIM,2022-02-01,0.8069463132935067
Ibiuna Hedge ST Advisory FIC FIM,2022-02-02,0.8089857120312467
Ibiuna Hedge ST Advisory FIC FIM,2022-02-03,0.8182259508455554
Ibiuna Hedge ST Advisory FIC FIM,2022-02-04,0.8108012474726555
Ibiuna Hedge ST Advisory FIC FIM,2022-02-07,0.8719430534681711
Ibiuna Hedge ST Advisory FIC FIM,2022-02-08,0.8709041759864171
Ibiuna Hedge ST Advisory FIC FIM,2022-02-09,0.9034245330844166
Ibiuna Hedge ST Advisory FIC FIM,2022-02-10,0.9074140210441852
Ibiuna Hedge ST Advisory FIC FIM,2022-02-11,0.9083832694172863
Ibiuna Hedge ST Advisory FIC FIM,2022-02-14,0.8780284401431371
Ibiuna Hedge ST Advisory FIC FIM,2022-02-15,0.8784962652577661
Ibiuna Hedge ST Advisory FIC FIM,2022-02-16,0.8827850373478563
Ibiuna Hedge ST Advisory FIC FIM,2022-02-17,0.9057889474411623
Ibiuna Hedge ST Advisory FIC FIM,2022-02-18,0.920159864488315
Ibiuna Hedge ST Advisory FIC FIM,2022-02-21,0.895502541861393
Ibiuna Hedge ST Advisory FIC FIM,2022-02-22,0.9135541408278286
Ibiuna Hedge ST Advisory FIC FIM,2022-02-23,0.8358599620175758
Ibiuna Hedge ST Advisory FIC FIM,2022-02-24,0.8626455454829824
Ibiuna Hedge ST Advisory FIC FIM,2022-02-25,0.8126021463260916
Ibiuna Hedge ST Advisory FIC FIM,2022-03-02,0.87523962109059
Ibiuna Hedge ST Advisory FIC FIM,2022-03-03,0.9233500254713891
Ibiuna Hedge ST Advisory FIC FIM,2022-03-04,0.9502955835623724
Ibiuna Hedge ST Advisory FIC FIM,2022-03-07,1.0211234235802606
Ibiuna Hedge ST Advisory FIC FIM,2022-03-08,1.0343237595845634
Ibiuna Hedge ST Advisory FIC FIM,2022-03-09,1.0742750119292532
Ibiuna Hedge ST Advisory FIC FIM,2022-03-10,1.073700705710352
Ibiuna Hedge ST Advisory FIC FIM,2022-03-11,1.1031759762539548
Ibiuna Hedge ST Advisory FIC FIM,2022-03-14,1.1127686759478737
Ibiuna Hedge ST Advisory FIC FIM,2022-03-15,1.1100077117572622
Ibiuna Hedge ST Advisory FIC FIM,2022-03-16,1.1893614248533055
Ibiuna Hedge ST Advisory FIC FIM,2022-03-17,1.222337549269934
Ibiuna Hedge ST Advisory FIC FIM,2022-03-18,1.2211586228021165
Ibiuna Hedge ST Advisory FIC FIM,2022-03-21,1.2448072530146312
Ibiuna Hedge ST Advisory FIC FIM,2022-03-22,1.3058341757682486
Ibiuna Hedge ST Advisory FIC FIM,2022-03-23,1.3073593192438135
Ibiuna Hedge ST Advisory FIC FIM,2022-03-24,1.2989864637579538
Ibiuna Hedge ST Advisory FIC FIM,2022-03-25,1.2828997821153099
Ibiuna Hedge ST Advisory FIC FIM,2022-03-28,1.2772973007936044
Ibiuna Hedge ST Advisory FIC FIM,2022-03-29,1.3247852603262134
Ibiuna Hedge ST Advisory FIC FIM,2022-03-30,1.3482163484509604
Ibiuna Hedge ST Advisory FIC FIM,2022-03-31,1.368055112675481
Ibiuna Hedge ST Advisory FIC FIM,2022-04-01,1.3795797122909577
Ibiuna Hedge ST Advisory FIC FIM,2022-04-04,1.3882272055895966
Ibiuna Hedge ST Advisory FIC FIM,2022-04-05,1.4461935617228279
Ibiuna Hedge ST Advisory FIC FIM,2022-04-06,1.4440466611939136
Ibiuna Hedge ST Advisory FIC FIM,2022-04-07,1.425658052978754
Ibiuna Hedge ST Advisory FIC FIM,2022-04-08,1.4285769533263026
Ibiuna Hedge ST Advisory FIC FIM,2022-04-11,1.4608543730315708
Ibiuna Hedge ST Advisory FIC FIM,2022-04-12,1.4872301820038734
Ibiuna Hedge ST Advisory FIC FIM,2022-04-13,1.5238119374215304
Ibiuna Hedge ST Advisory FIC FIM,2022-04-14,1.536447484975241
Ibiuna Hedge ST Advisory FIC FIM,2022-04-18,1.5309903306793697
Ibiuna Hedge ST Advisory FIC FIM,2022-04-19,1.484852255664257
Ibiuna Hedge ST Advisory FIC FIM,2022-04-20,1.449286079563357
Ibiuna Hedge ST Advisory FIC FIM,2022-04-22,1.4699113726397321
Ibiuna Hedge ST Advisory FIC FIM,2022-04-25,1.493192115428836
Ibiuna Hedge ST Advisory FIC FIM,2022-04-26,1.521062602644634
Ibiuna Hedge ST Advisory FIC FIM,2022-04-27,1.5092947261277465
Ibiuna Hedge ST Advisory FIC FIM,2022-04-28,1.5354420920118481
Ibiuna Hedge ST Advisory FIC FIM,2022-04-29,1.5469607425444325
Ibiuna Hedge ST Advisory FIC FIM,2022-05-02,1.5697186710233701
Ibiuna Hedge ST Advisory FIC FIM,2022-05-03,1.5874108260687922
Ibiuna Hedge ST Advisory FIC FIM,2022-05-04,1.5525745144339334
Ibiuna Hedge ST Advisory FIC FIM,2022-05-05,1.5493361395367948
Ibiuna Hedge ST Advisory FIC FIM,2022-05-06,1.5585832324591717
Ibiuna Hedge ST Advisory FIC FIM,2022-05-09,1.4930811938185446
Ibiuna Hedge ST Advisory FIC FIM,2022-05-10,1.5388964723507939
Ibiuna Hedge ST Advisory FIC FIM,2022-05-11,1.540858613158254
Ibiuna Hedge ST Advisory FIC FIM,2022-05-12,1.5895093675628325
Ibiuna Hedge ST Advisory FIC FIM,2022-05-13,1.5613642548992173
Ibiuna Hedge ST Advisory FIC FIM,2022-05-16,1.5499321615624992
Ibiuna Hedge ST Advisory FIC FIM,2022-05-17,1.5511951149076197
Ibiuna Hedge ST Advisory FIC FIM,2022-05-18,1.5971955375754874
Ibiuna Hedge ST Advisory FIC FIM,2022-05-19,1.5474761538251265
Ibiuna Hedge ST Advisory FIC FIM,2022-05-20,1.5413560127397603
Ibiuna Hedge ST Advisory FIC FIM,2022-05-23,1.5714478889489458
Ibiuna Hedge ST Advisory FIC FIM,2022-05-24,1.5629919419219902
Ibiuna Hedge ST Advisory FIC FIM,2022-05-25,1.5597774868497778
Ibiuna Hedge ST Advisory FIC FIM,2022-05-26,1.606852772561632
Ibiuna Hedge ST Advisory FIC FIM,2022-05-27,1.6385685705867437
Ibiuna Hedge ST Advisory FIC FIM,2022-05-30,1.6451866155208035
Ibiuna Hedge ST Advisory FIC FIM,2022-05-31,1.6735673259506558
Ibiuna Hedge ST Advisory FIC FIM,2022-06-01,1.7158882536830913
Ibiuna Hedge ST Advisory FIC FIM,2022-06-02,1.6988830092881986
Ibiuna Hedge ST Advisory FIC FIM,2022-06-03,1.7201519479147724
Ibiuna Hedge ST Advisory FIC FIM,2022-06-06,1.736921150767182
Ibiuna Hedge ST Advisory FIC FIM,2022-06-07,1.7475441746417033
Ibiuna Hedge ST Advisory FIC FIM,2022-06-08,1.7976081794825358
Ibiuna Hedge ST Advisory FIC FIM,2022-06-09,1.7813091669803776
Ibiuna Hedge ST Advisory FIC FIM,2022-06-10,1.774308892559917
Ibiuna Hedge ST Advisory FIC FIM,2022-06-13,1.751575396365326
Ibiuna Hedge ST Advisory FIC FIM,2022-06-14,1.7579678936112864
Ibiuna Hedge ST Advisory FIC FIM,2022-06-15,1.7581984013280056
Ibiuna Hedge ST Advisory FIC FIM,2022-06-17,1.699412957494181
Ibiuna Hedge ST Advisory FIC FIM,2022-06-20,1.6365722205843691
Ibiuna Hedge ST Advisory FIC FIM,2022-06-21,1.6219385026951507
Ibiuna Hedge ST Advisory FIC FIM,2022-06-22,1.652383775725262
Ibiuna Hedge ST Advisory FIC FIM,2022-06-23,1.664113603985642
Ibiuna Hedge ST Advisory FIC FIM,2022-06-24,1.6355165508139475
Ibiuna Hedge ST Advisory FIC FIM,2022-06-27,1.5838308565765167
Ibiuna Hedge ST Advisory FIC FIM,2022-06-28,1.507006987524569
Ibiuna Hedge ST Advisory FIC FIM,2022-06-29,1.5020810328083611
Ibiuna Hedge ST Advisory FIC FIM,2022-06-30,1.4585072915103288
Ibiuna Hedge ST Advisory FIC FIM,2022-07-01,1.4561634576485587
Ibiuna Hedge ST Advisory FIC FIM,2022-07-04,1.4901829472175467
Ibiuna Hedge ST Advisory FIC FIM,2022-07-05,1.5097548074446578
Ibiuna Hedge ST Advisory FIC FIM,2022-07-06,1.4909860422505388
Ibiuna Hedge ST Advisory FIC FIM,2022-07-07,1.4623279520392871
Ibiuna Hedge ST Advisory FIC FIM,2022-07-08,1.447846779513903
Ibiuna Hedge ST Advisory FIC FIM,2022-07-11,1.47875994930908
Ibiuna Hedge ST Advisory FIC FIM,2022-07-12,1.4811077612789256
Ibiuna Hedge ST Advisory FIC FIM,2022-07-13,1.4746805509881942
Ibiuna Hedge ST Advisory FIC FIM,2022-07-14,1.4717199765394258
Ibiuna Hedge ST Advisory FIC FIM,2022-07-15,1.4859672180360604
Ibiuna Hedge ST Advisory FIC FIM,2022-07-18,1.4440070756855075
Ibiuna Hedge ST Advisory FIC FIM,2022-07-19,1.4149742512929964
Ibiuna Hedge ST Advisory FIC FIM,2022-07-20,1.4306009574283527
Ibiuna Hedge ST Advisory FIC FIM,2022-07-21,1.4414575284444662
Ibiuna Hedge ST Advisory FIC FIM,2022-07-22,1.4198061082609452
Ibiuna Hedge ST Advisory FIC FIM,2022-07-25,1.4096523110948629
Ibiuna Hedge ST Advisory FIC FIM,2022-07-26,1.4381617929189567
Ibiuna Hedge ST Advisory FIC FIM,2022-07-27,1.4475603042145007
Ibiuna Hedge ST Advisory FIC FIM,2022-07-28,1.4494216141128322
Ibiuna Hedge ST Advisory FIC FIM,2022-07-29,1.4605392739433898
Ibiuna Hedge ST Advisory FIC FIM,2022-08-01,1.4640234613872072
Ibiuna Hedge ST Advisory FIC FIM,2022-08-02,1.5208090304227886
Ibiuna Hedge ST Advisory FIC FIM,2022-08-03,1.5240309607898879
Ibiuna Hedge ST Advisory FIC FIM,2022-08-04,1.535362825176707
Ibiuna Hedge ST Advisory FIC FIM,2022-08-05,1.5233775954588795
Ibiuna Hedge ST Advisory FIC FIM,2022-08-08,1.5240165768027611
Ibiuna Hedge ST Advisory FIC FIM,2022-08-09,1.554990085255844
Ibiuna Hedge ST Advisory FIC FIM,2022-08-10,1.5552181564251808
Ibiuna Hedge ST Advisory FIC FIM,2022-08-11,1.5692635297620348
Ibiuna Hedge ST Advisory FIC FIM,2022-08-12,1.5814759669588159
Ibiuna Hedge ST Advisory FIC FIM,2022-08-15,1.5735366166370248
Ibiuna Hedge ST Advisory FIC FIM,2022-08-16,1.5807634861738777
Ibiuna Hedge ST Advisory FIC FIM,2022-08-17,1.5993518713152062
Ibiuna Hedge ST Advisory FIC FIM,2022-08-18,1.6072384596024807
Ibiuna Hedge ST Advisory FIC FIM,2022-08-19,1.620495444439933
Ibiuna Hedge ST Advisory FIC FIM,2022-08-22,1.6162946762844
Ibiuna Hedge ST Advisory FIC FIM,2022-08-23,1.6352161919939543
Ibiuna Hedge ST Advisory FIC FIM,2022-08-24,1.6772494967021128
Ibiuna Hedge ST Advisory FIC FIM,2022-08-25,1.677740658912519
Ibiuna Hedge ST Advisory FIC FIM,2022-08-26,1.6927381677681492
Ibiuna Hedge ST Advisory FIC FIM,2022-08-29,1.7129175221623572
Ibiuna Hedge ST Advisory FIC FIM,2022-08-30,1.709865812798329
Ibiuna Hedge ST Advisory FIC FIM,2022-08-31,1.7185247394981806
Ibiuna Hedge ST Advisory FIC FIM,2022-09-01,1.7334226392930232
Ibiuna Hedge ST Advisory FIC FIM,2022-09-02,1.7644446715365911
